year,species_code,sex,sex_desc,iss,nss,nhl
2011,21740,2,female,404.61520403039333,801,247
2011,21740,4,total_post,437.50498334276483,1740,267
2011,21740,12,female_male,839.7693055997324,1533,257
2012,10210,0,total_pre,569.9601915082961,973,72
2012,10210,1,male,307.88347838693875,441,61
2012,10210,2,female,371.2737122758632,532,64
2012,10210,4,total_post,551.3243744343866,973,72
2012,10210,12,female_male,693.7682424086405,973,72
2012,21720,0,total_pre,178.4702654624035,1301,134
2012,21720,1,male,167.78500601852306,625,118
2012,21720,2,female,160.0037143263151,657,123
2012,21720,4,total_post,175.75535624436463,1301,134
2012,21720,12,female_male,372.5720576183233,1282,134
2012,21740,0,total_pre,399.0950250125486,1785,267
2012,21740,1,male,307.3046568320841,727,250
2012,21740,2,female,334.4225476154275,773,252
2012,21740,4,total_post,387.89545002117745,1785,267
2012,21740,12,female_male,708.190693313503,1500,261
2013,10210,0,total_pre,567.9824913187063,803,70
2013,10210,1,male,265.4635743192133,330,47
2013,10210,2,female,378.99109546064346,467,59
2013,10210,4,total_post,563.4248540034004,803,70
2013,10210,12,female_male,650.4279077659094,797,70
2013,21720,0,total_pre,132.91691707316085,1418,129
2013,21720,1,male,130.0310032726038,679,103
2013,21720,2,female,119.36625630742809,710,117
2013,21720,4,total_post,133.29848861405048,1418,129
2013,21720,12,female_male,290.71830676207185,1389,129
2013,21740,0,total_pre,632.8926214375421,1847,272
2013,21740,1,male,358.9563345093536,743,245
2013,21740,2,female,390.6584817941583,773,242
2013,21740,4,total_post,611.3040387937872,1847,272
2013,21740,12,female_male,825.1321920412478,1516,251
2014,10210,0,total_pre,412.5181152593399,790,52
2014,10210,1,male,190.91713647738507,329,45
2014,10210,2,female,283.76410625423694,461,48
2014,10210,4,total_post,397.1967343082719,790,52
2014,10210,12,female_male,474.4170947737463,790,52
2014,21720,0,total_pre,137.87464869405989,1420,119
2014,21720,1,male,121.87514511731572,671,104
2014,21720,2,female,140.25810924508465,747,110
2014,21720,4,total_post,137.79220085434963,1420,119
2014,21720,12,female_male,291.4867597237355,1418,119
2014,21740,0,total_pre,459.071050312606,2099,316
2014,21740,1,male,365.2419711504954,859,297
2014,21740,2,female,397.9493491576593,914,306
2014,21740,4,total_post,468.70297686540476,2099,316
2014,21740,12,female_male,858.8724213361104,1773,315
2015,10210,0,total_pre,462.96280695450855,875,73
2015,10210,1,male,266.83443680927115,393,47
2015,10210,2,female,287.9934788216012,482,57
2015,10210,4,total_post,449.7087429182295,875,73
2015,10210,12,female_male,569.8411485770378,875,73
