year,species_code,sex,sex_desc,iss,nss,nhl
1992,21720,12,female_male,207.8824180750403,717,26
1992,21740,0,total_pre,88.91881576324691,1263,30
1992,21740,1,male,80.66508609958116,595,30
1992,21740,2,female,73.8479716328405,638,30
1992,21740,4,total_post,83.84002621675774,1263,30
1992,21740,12,female_male,163.59432875256712,1233,30
1993,10210,0,total_pre,58.15370187826398,549,20
1993,10210,1,male,32.70582198074681,192,15
1993,10210,2,female,50.293258942214244,357,20
1993,10210,4,total_post,52.608357190038994,549,20
1993,10210,12,female_male,86.45501050037065,549,20
1993,21720,0,total_pre,139.4053067151383,635,32
1993,21720,1,male,65.48213620271324,271,29
1993,21720,2,female,80.71973622083337,316,29
1993,21720,4,total_post,117.46068471971704,635,32
1993,21720,12,female_male,152.28481583176952,587,29
1993,21740,0,total_pre,97.68148828942813,1385,33
1993,21740,1,male,76.16310093956605,649,33
1993,21740,2,female,64.97885089810376,704,33
1993,21740,4,total_post,96.36983087972351,1385,33
1993,21740,12,female_male,152.62300775950933,1353,33
1994,10210,0,total_pre,72.57943860775748,522,14
1994,10210,1,male,48.962389851863314,231,14
1994,10210,2,female,53.72997909177524,291,14
1994,10210,4,total_post,71.40048193493128,522,14
1994,10210,12,female_male,107.13404129824116,522,14
1994,21720,0,total_pre,89.28121073943798,715,22
1994,21720,1,male,58.46856269452861,338,22
1994,21720,2,female,70.0165426032435,377,22
1994,21720,4,total_post,87.37269893315661,715,22
1994,21720,12,female_male,140.6112019021585,715,22
1994,21740,0,total_pre,96.08521510331357,1141,23
1994,21740,1,male,46.47802886884057,501,21
1994,21740,2,female,75.12646265386417,603,22
1994,21740,4,total_post,90.68518630260306,1141,23
1994,21740,12,female_male,121.41874221974808,1104,22
1995,10210,0,total_pre,84.97219598256393,647,20
1995,10210,1,male,51.308819953630326,272,19
1995,10210,2,female,70.92237908589217,375,20
1995,10210,4,total_post,80.33041550018574,647,20
1995,10210,12,female_male,126.47531823268402,647,20
1995,21720,0,total_pre,72.11180165416233,571,27
1995,21720,1,male,47.76604807440838,269,27
1995,21720,2,female,62.23502106721272,301,26
1995,21720,4,total_post,73.9826654509316,571,27
1995,21720,12,female_male,121.76676002698619,570,27
1995,21740,0,total_pre,110.07218759661082,1156,26
1995,21740,1,male,79.65865672315327,551,25
1995,21740,2,female,100.22919660494613,581,24
1995,21740,4,total_post,108.56902887399512,1156,26
1995,21740,12,female_male,172.11011498988174,1132,25
1996,10210,0,total_pre,105.99557303875102,721,16
1996,10210,1,male,77.94415020705048,338,16
1996,10210,2,female,70.14535183722134,383,15
1996,10210,4,total_post,100.32196601464348,721,16
1996,10210,12,female_male,150.3126378824223,721,16
1996,21720,0,total_pre,95.99282153115502,711,21
1996,21720,1,male,66.44407974305403,364,21
1996,21720,2,female,69.05576718845307,347,21
1996,21720,4,total_post,87.6949081956473,711,21
1996,21720,12,female_male,148.33335123388682,711,21
1996,21740,0,total_pre,244.40212689408634,1387,28
1996,21740,1,male,116.54285550192598,587,28
1996,21740,2,female,125.15184957132023,711,28
1996,21740,4,total_post,225.44486246583688,1387,28
1996,21740,12,female_male,251.5469455766644,1298,28
1997,10210,0,total_pre,102.3596327973059,466,11
1997,10210,1,male,61.971357637729454,223,11
1997,10210,2,female,67.4133939224051,231,11
1997,10210,4,total_post,98.45439548660863,466,11
1997,10210,12,female_male,134.55628747544324,454,11
1997,21720,0,total_pre,131.27381852931202,719,36
1997,21720,1,male,86.15669506637433,353,33
1997,21720,2,female,69.80252626078885,347,36
1997,21720,4,total_post,93.5057568360631,719,36
1997,21720,12,female_male,162.39558276963822,700,36
1997,21740,0,total_pre,76.07196099080595,1193,35
1997,21740,1,male,53.685381686333706,524,31
1997,21740,2,female,58.95479165704156,579,34
1997,21740,4,total_post,73.98807789977609,1193,35
1997,21740,12,female_male,121.23709496462003,1103,35
1998,10210,0,total_pre,152.13638002199957,570,15
1998,10210,1,male,76.15104237602728,244,14
1998,10210,2,female,91.54800142118758,326,15
1998,10210,4,total_post,136.8588104315235,570,15
1998,10210,12,female_male,173.91324991810666,570,15
1998,21720,0,total_pre,74.79358629007766,635,31
1998,21720,1,male,62.62402604805485,292,27
1998,21720,2,female,55.261615814315,325,30
1998,21720,4,total_post,85.99131289336425,635,31
1998,21720,12,female_male,128.69464961186623,617,31
1998,21740,0,total_pre,64.44260963062646,1233,32
1998,21740,1,male,43.10448632427764,558,31
1998,21740,2,female,50.17716214316237,602,30
1998,21740,4,total_post,66.47280602580788,1233,32
1998,21740,12,female_male,99.49531735035713,1160,31
1999,10210,0,total_pre,148.84157583124494,770,31
1999,10210,1,male,99.32633735083712,353,30
1999,10210,2,female,96.28488242069878,417,30
1999,10210,4,total_post,140.84429271137955,770,31
1999,10210,12,female_male,202.3616585916303,770,31
1999,21720,0,total_pre,181.82897879723527,860,45
1999,21720,1,male,116.03551248907281,404,44
1999,21720,2,female,107.0514431258763,446,44
1999,21720,4,total_post,169.94984076562466,860,45
1999,21720,12,female_male,248.0146234346879,850,45
1999,21740,0,total_pre,103.06121592269535,1364,52
1999,21740,1,male,96.85836342185794,627,50
1999,21740,2,female,50.76572503371001,656,50
1999,21740,4,total_post,97.86732862727386,1364,52
1999,21740,12,female_male,137.46570169160736,1283,50
2000,10210,0,total_pre,140.57229436965721,511,20
2000,10210,1,male,67.93610390028249,204,18
2000,10210,2,female,91.36844926228531,307,19
2000,10210,4,total_post,138.68575322942786,511,20
2000,10210,12,female_male,164.64006091709493,511,20
2000,21720,0,total_pre,152.7334795860235,860,38
2000,21720,1,male,104.96376795033346,414,36
2000,21720,2,female,93.0856591212866,434,37
2000,21720,4,total_post,131.60305336691908,860,38
2000,21720,12,female_male,214.56421723058978,848,38
2000,21740,0,total_pre,88.35707722635206,1545,54
2000,21740,1,male,74.71618424860941,690,48
2000,21740,2,female,50.00571250263826,805,51
2000,21740,4,total_post,87.16187413272849,1545,54
2000,21740,12,female_male,129.51993319537206,1495,51
2001,10210,0,total_pre,149.47215770589835,593,25
2001,10210,1,male,73.60522892201988,242,24
2001,10210,2,female,104.02096933094995,351,25
2001,10210,4,total_post,138.55808743620418,593,25
