year,species_code,sex,sex_desc,iss,nss,nhl
1991,21720,1,male,408.38308098814787,309,40
1991,21720,2,female,463.1501592401976,350,40
1991,21720,4,total_post,844.5260295076944,659,43
1991,21720,12,female_male,997.1382898203497,659,43
1991,21740,0,total_pre,1474.285935292253,1063,46
1991,21740,1,male,446.88894933263606,515,45
1991,21740,2,female,494.4939342074653,494,40
1991,21740,4,total_post,1437.8374641402897,1063,46
1991,21740,12,female_male,1001.1715273704586,1009,45
1992,10210,0,total_pre,710.9083670514174,606,16
1992,10210,1,male,269.7461831999588,248,14
1992,10210,2,female,405.86012242208255,358,16
1992,10210,4,total_post,668.7191913165191,606,16
1992,10210,12,female_male,700.3411047505733,606,16
1992,21720,0,total_pre,1928.4363486407578,717,26
1992,21720,1,male,686.532230605395,368,24
1992,21720,2,female,840.3468607934482,349,25
1992,21720,4,total_post,1487.4897635478872,717,26
1992,21720,12,female_male,1707.9380762149085,717,26
1992,21740,0,total_pre,882.0863405514534,1263,30
1992,21740,1,male,600.1812985767941,595,30
1992,21740,2,female,659.8086244944676,638,30
1992,21740,4,total_post,856.7187443492473,1263,30
1992,21740,12,female_male,1346.166874632802,1233,30
1993,10210,0,total_pre,561.7432973595304,549,20
1993,10210,1,male,203.49129102017054,192,15
1993,10210,2,female,331.15235145666423,357,20
1993,10210,4,total_post,532.5207090217829,549,20
1993,10210,12,female_male,566.084279112534,549,20
1993,21720,0,total_pre,1268.375075739306,635,32
1993,21720,1,male,326.4840131415207,271,29
1993,21720,2,female,438.2858984703728,316,29
1993,21720,4,total_post,961.6445156822094,635,32
1993,21720,12,female_male,812.8169171325992,587,29
1993,21740,0,total_pre,1921.8671949069437,1385,33
1993,21740,1,male,530.3341933983744,649,33
1993,21740,2,female,656.8568048372871,704,33
1993,21740,4,total_post,1847.704363503731,1385,33
1993,21740,12,female_male,1303.4235017398412,1353,33
1994,10210,0,total_pre,553.6096266980678,522,14
1994,10210,1,male,243.03909293688451,231,14
1994,10210,2,female,280.56570963311935,291,14
1994,10210,4,total_post,518.4886424873414,522,14
1994,10210,12,female_male,556.667829414764,522,14
1994,21720,0,total_pre,1076.5733345443275,715,22
1994,21720,1,male,502.25941339132015,338,22
1994,21720,2,female,544.1923321600563,377,22
1994,21720,4,total_post,980.352174542009,715,22
1994,21720,12,female_male,1224.7326592142604,715,22
1994,21740,0,total_pre,1210.1175319780903,1141,23
1994,21740,1,male,433.6670570009857,501,21
1994,21740,2,female,453.3763003220318,603,22
1994,21740,4,total_post,1174.9326363589942,1141,23
1994,21740,12,female_male,1026.9312489198173,1104,22
1995,10210,0,total_pre,687.0029943677881,647,20
1995,10210,1,male,301.3712733104892,272,19
1995,10210,2,female,390.2785673976562,375,20
1995,10210,4,total_post,684.6243782393104,647,20
1995,10210,12,female_male,733.5640278723023,647,20
1995,21720,0,total_pre,1551.7591193616352,571,27
1995,21720,1,male,484.30338339245344,269,27
1995,21720,2,female,574.4450625654121,301,26
1995,21720,4,total_post,852.3859782974805,571,27
1995,21720,12,female_male,1291.6436369431794,570,27
1995,21740,0,total_pre,1149.7758702060341,1156,26
1995,21740,1,male,416.80677070023745,551,25
1995,21740,2,female,453.7077119065181,581,24
1995,21740,4,total_post,1077.9315493029121,1156,26
1995,21740,12,female_male,941.1352420691221,1132,25
1996,10210,0,total_pre,762.3122531041585,721,16
1996,10210,1,male,369.01219073071485,338,16
1996,10210,2,female,371.99093057959874,383,15
1996,10210,4,total_post,735.1843440898515,721,16
1996,10210,12,female_male,774.7265061676727,721,16
1996,21720,0,total_pre,1451.3245889784541,711,21
1996,21720,1,male,654.408008858383,364,21
1996,21720,2,female,582.5867023216116,347,21
1996,21720,4,total_post,1158.629700023732,711,21
1996,21720,12,female_male,1419.7268940608044,711,21
1996,21740,0,total_pre,1440.4403016520196,1387,28
1996,21740,1,male,445.95465524928267,587,28
1996,21740,2,female,585.1421444669503,711,28
1996,21740,4,total_post,1356.9408654263104,1387,28
1996,21740,12,female_male,1071.7904792233228,1298,28
