year,species_code,sex,sex_desc,iss,nss,nhl
1992,21720,12,female_male,291.4186648870022,717,26
1992,21740,0,total_pre,110.9634182588191,1263,30
1992,21740,1,male,108.58154002781271,595,30
1992,21740,2,female,106.18626933515628,638,30
1992,21740,4,total_post,109.53243815038967,1263,30
1992,21740,12,female_male,231.6463516301842,1233,30
1993,10210,0,total_pre,130.10326608919817,549,20
1993,10210,1,male,72.2235133633369,192,15
1993,10210,2,female,98.38266206313983,357,20
1993,10210,4,total_post,125.65411215271143,549,20
1993,10210,12,female_male,182.82148464268303,549,20
1993,21720,0,total_pre,194.7638156633841,635,32
1993,21720,1,male,96.68385323136968,271,29
1993,21720,2,female,111.53379017671912,316,29
1993,21720,4,total_post,150.2556127205151,635,32
1993,21720,12,female_male,226.7377954521968,587,29
1993,21740,0,total_pre,151.78829570603313,1385,33
1993,21740,1,male,127.84655251479316,649,33
1993,21740,2,female,182.62717598276865,704,33
1993,21740,4,total_post,148.07782510170622,1385,33
1993,21740,12,female_male,326.0786682312531,1353,33
1994,10210,0,total_pre,181.49446437457613,522,14
1994,10210,1,male,97.87609997143662,231,14
1994,10210,2,female,105.73028042646706,291,14
1994,10210,4,total_post,186.00402073155757,522,14
1994,10210,12,female_male,214.18410200306695,522,14
1994,21720,0,total_pre,216.20633781769982,715,22
1994,21720,1,male,139.53923067345178,338,22
1994,21720,2,female,140.92653552385386,377,22
1994,21720,4,total_post,193.62508621605403,715,22
1994,21720,12,female_male,331.1549471655571,715,22
1994,21740,0,total_pre,210.08059573893172,1141,23
1994,21740,1,male,167.92681861676462,501,21
1994,21740,2,female,157.6559580262921,603,22
1994,21740,4,total_post,199.05772364338378,1141,23
1994,21740,12,female_male,368.017207339987,1104,22
1995,10210,0,total_pre,221.68567795262354,647,20
1995,10210,1,male,104.01087684479954,272,19
1995,10210,2,female,153.18861669359842,375,20
1995,10210,4,total_post,227.91499740292474,647,20
1995,10210,12,female_male,264.7272474520109,647,20
1995,21720,0,total_pre,281.6643747382204,571,27
1995,21720,1,male,122.30731333820673,269,27
1995,21720,2,female,120.13835875676563,301,26
1995,21720,4,total_post,171.27715078300096,571,27
1995,21720,12,female_male,291.6891688972394,570,27
1995,21740,0,total_pre,132.74008521319195,1156,26
1995,21740,1,male,100.00921996735678,551,25
1995,21740,2,female,124.41600087298421,581,24
1995,21740,4,total_post,128.777909088779,1156,26
1995,21740,12,female_male,209.3858943883108,1132,25
1996,10210,0,total_pre,268.1871482583007,721,16
1996,10210,1,male,145.09632521566118,338,16
1996,10210,2,female,153.93360612197006,383,15
1996,10210,4,total_post,253.69182236833188,721,16
1996,10210,12,female_male,304.7250158484279,721,16
1996,21720,0,total_pre,190.45916799736904,711,21
1996,21720,1,male,152.04117829430461,364,21
1996,21720,2,female,104.12387684407737,347,21
1996,21720,4,total_post,154.2401707296779,711,21
1996,21720,12,female_male,280.9297616078326,711,21
1996,21740,0,total_pre,327.6407014201932,1387,28
1996,21740,1,male,152.6368248305639,587,28
1996,21740,2,female,203.14007122635888,711,28
1996,21740,4,total_post,322.4033267393325,1387,28
1996,21740,12,female_male,358.1965104511509,1298,28
1997,10210,0,total_pre,160.4942366289308,466,11
1997,10210,1,male,96.56859028119773,223,11
1997,10210,2,female,89.73416076203812,231,11
1997,10210,4,total_post,161.99918819272176,466,11
1997,10210,12,female_male,193.2559381496038,454,11
1997,21720,0,total_pre,190.0929570189325,719,36
1997,21720,1,male,133.07610270652467,353,33
1997,21720,2,female,103.05794084672534,347,36
1997,21720,4,total_post,136.8292841330377,719,36
1997,21720,12,female_male,244.26506367913598,700,36
1997,21740,0,total_pre,121.36865174363724,1193,35
1997,21740,1,male,88.10568201035947,524,31
1997,21740,2,female,122.14492400215232,579,34
1997,21740,4,total_post,117.40062943299955,1193,35
1997,21740,12,female_male,223.77816336841425,1103,35
1998,10210,0,total_pre,224.34175756162136,570,15
1998,10210,1,male,108.26117801643002,244,14
1998,10210,2,female,131.99221455835882,326,15
1998,10210,4,total_post,215.18055719903404,570,15
1998,10210,12,female_male,250.45511999978913,570,15
1998,21720,0,total_pre,258.71646923936675,635,31
1998,21720,1,male,129.740073892036,292,27
1998,21720,2,female,129.19263459081046,325,30
1998,21720,4,total_post,190.73977929277524,635,31
1998,21720,12,female_male,304.5323319472096,617,31
1998,21740,0,total_pre,295.5767703656359,1233,32
1998,21740,1,male,141.9525967803476,558,31
1998,21740,2,female,176.51105028062975,602,30
1998,21740,4,total_post,281.9701273979393,1233,32
1998,21740,12,female_male,337.651062733495,1160,31
1999,10210,0,total_pre,313.6352348015174,770,31
1999,10210,1,male,159.45773363201786,353,30
1999,10210,2,female,178.34207061573363,417,30
1999,10210,4,total_post,306.55048601014477,770,31
1999,10210,12,female_male,352.6920651436311,770,31
1999,21720,0,total_pre,310.40123852937535,860,45
1999,21720,1,male,165.21229965775134,404,44
1999,21720,2,female,163.79453131800904,446,44
1999,21720,4,total_post,261.48881043217676,860,45
1999,21720,12,female_male,380.9370894948103,850,45
1999,21740,0,total_pre,260.87860208537285,1364,52
1999,21740,1,male,153.6446683093396,627,50
1999,21740,2,female,182.20224443552954,656,50
1999,21740,4,total_post,254.82859564949138,1364,52
1999,21740,12,female_male,356.7022330133649,1283,50
2000,10210,0,total_pre,190.1960564425979,511,20
2000,10210,1,male,90.63961177981676,204,18
2000,10210,2,female,112.49123223428508,307,19
2000,10210,4,total_post,195.9852366873162,511,20
2000,10210,12,female_male,212.6380459060888,511,20
2000,21720,0,total_pre,208.43660997620933,860,38
2000,21720,1,male,150.5978417312875,414,36
2000,21720,2,female,131.1439778218668,434,37
2000,21720,4,total_post,171.5131737236954,860,38
2000,21720,12,female_male,309.3816772517134,848,38
2000,21740,0,total_pre,230.4646012070909,1545,54
2000,21740,1,male,144.08106431230266,690,48
2000,21740,2,female,149.1206759826041,805,51
2000,21740,4,total_post,231.53248089733165,1545,54
2000,21740,12,female_male,311.41555336930816,1495,51
2001,10210,0,total_pre,217.7839230513319,593,25
2001,10210,1,male,109.45348849773464,242,24
2001,10210,2,female,133.87939492031367,351,25
2001,10210,4,total_post,207.87818097456133,593,25
2001,10210,12,female_male,254.35696025589556,593,25
2001,21720,0,total_pre,275.67310245959453,920,53
2001,21720,1,male,253.67119082585066,472,52
2001,21720,2,female,179.58118986090196,448,49
2001,21720,4,total_post,266.8305703638757,920,53
2001,21720,12,female_male,468.1613150530104,920,53
2001,21740,0,total_pre,319.9880978061108,1573,59
2001,21740,1,male,208.92638453576888,725,55
2001,21740,2,female,211.37476105031607,813,57
2001,21740,4,total_post,311.2629526894071,1573,59
2001,21740,12,female_male,442.3622313591948,1538,57
2002,10210,0,total_pre,262.0430203336187,723,32
2002,10210,1,male,116.21058845525691,304,28
2002,10210,2,female,178.85447761080783,419,32
2002,10210,4,total_post,246.23318518757162,723,32
2002,10210,12,female_male,298.15257532761615,723,32
2002,21720,0,total_pre,369.3251985317159,870,47
2002,21720,1,male,241.7270154245108,415,43
2002,21720,2,female,223.42687793384567,447,46
